m_GeV,delta_keV,halo,eff_sigma_keV,N_p_unit,N_iso_unit,N_hig,N_lo_per_event,frac_hi,N_lo_per_hi_event,delta_max_248keV_june,sigma_p_N1_cm2,sigma_p_N0p3_cm2,sigma_p_N3_cm2,sigma_p_N0p105_cm2,sigma_p_N3p65_cm2,sigma_p_higgsino_equiv_cm2,effective_A_over_Z_sq
3000.0,370.0,june16,8.0,54.56406403786965,136.00684987304612,5.5623077014065,0.0,0.7314716498313178,0.0,406.8497297884204,5.439388273731691e-40,1.6318164821195074e-40,1.6318164821195074e-39,5.711357687418276e-41,1.985376719912067e-39,3.025555128591799e-39,2.4926085010576178
3000.0,375.0,june16,8.0,32.70973248849191,74.83401357223947,2.9955036660802965,0.0,0.801946625283884,0.0,406.8497297884204,9.073603099602024e-40,2.7220809298806074e-40,2.7220809298806076e-39,9.527283254582127e-41,3.311865131354739e-39,2.7180011349415406e-39,2.2878210208098744
3000.0,380.0,june16,8.0,18.397692613882267,37.97318879346896,1.5411206079402142,0.0,0.8706306471216522,0.0,406.8497297884204,1.6132193113759378e-39,4.839657934127813e-40,4.839657934127813e-39,1.6938802769447345e-40,5.888250486522173e-39,2.4861655258885787e-39,2.064019091438439
3000.0,385.0,june16,8.0,9.600323842829772,17.469473453696292,0.7793032435655989,0.0,0.9254809002060096,0.0,406.8497297884204,3.0915116505825136e-39,9.27453495174754e-40,9.27453495174754e-39,3.246087233111639e-40,1.1284017524626172e-38,2.409225056819791e-39,1.8196754338390138
3000.0,390.0,june16,8.0,4.508360241678546,7.011928027300909,0.3965798791791752,0.0,0.9621599691772228,0.0,406.8497297884204,6.583216827948756e-39,1.9749650483846268e-39,1.9749650483846267e-38,6.912377669346194e-40,2.402874142201296e-38,2.6107713342382306e-39,1.55531671193388
3000.0,395.0,june16,8.0,1.8499792578666123,2.371687968695389,0.2094123111152991,0.0,0.9794970610145438,0.0,406.8497297884204,1.6043159880451634e-38,4.8129479641354904e-39,4.81294796413549e-38,1.6845317874474217e-39,5.855753356364846e-38,3.3596351881576225e-39,1.2820078704181843
3000.0,400.0,june16,8.0,0.6354447848973033,0.6674121959756812,0.115908200314633,0.0,0.9787666124425449,0.0,406.8497297884204,4.670667493835825e-38,1.4012002481507476e-38,1.4012002481507475e-37,4.904200868527617e-39,1.7047936352500761e-37,5.413686634785677e-39,1.0503071420808723
3000.0,405.0,june16,8.0,0.1744348768700942,0.1717045598858362,0.0593999682908645,0.0,0.971733824158454,0.0,406.8497297884204,1.701466675817151e-37,5.104400027451453e-38,5.104400027451453e-37,1.7865400096080087e-38,6.210353366732601e-37,1.010670665915014e-38,0.9843476428954552
3000.0,410.0,june16,8.0,0.0361724453895738,0.0523464648858103,0.0254113663162121,0.0,0.9661446050790173,0.0,406.8497297884204,8.205005962363835e-37,2.4615017887091505e-37,2.4615017887091505e-36,8.615256260482027e-38,2.9948271762627995e-36,2.085004121363318e-38,1.4471364687137915
3000.0,415.0,june16,8.0,0.0046490477789534,0.0178132365154543,0.008102573186122,0.0,0.967632473711751,0.0,406.8497297884204,6.383998276772888e-36,1.915199483031866e-36,1.9151994830318663e-35,6.703198190611532e-37,2.3301593710221038e-35,5.172681325762905e-38,3.8315881794324
3000.0,200.0,june16,11.5,130387.12560014804,569803.8955968103,35228.43119309463,0.2822472103593918,0.06007564057269308,4.698197267124691,406.8497297884204,2.276261009119111e-43,6.828783027357333e-44,6.8287830273573336e-43,2.390074059575067e-44,8.308352683284755e-43,8.018910433727675e-39,4.370093235617453
3000.0,205.0,june16,11.5,104197.98347144257,452039.44548196817,27875.80820165992,0.23912798632360555,0.06878166008987895,3.4766242340055507,406.8497297884204,2.848376909098971e-43,8.545130727296913e-44,8.545130727296913e-43,2.99079575455392e-44,1.0396575718211243e-42,7.940080840407983e-39,4.338274412055759
3000.0,210.0,june16,11.5,83363.97574897237,359121.9295962138,22103.8974126787,0.19635124436751647,0.07860667429975715,2.49789532653111,406.8497297884204,3.5602324316734838e-43,1.0680697295020451e-43,1.0680697295020453e-42,3.738244053257158e-44,1.2994848375608216e-42,7.869501243500231e-39,4.307879109288291
3000.0,215.0,june16,11.5,66834.96032061019,286115.68536448636,17595.425911377868,0.15574207885825733,0.08935824450957246,1.7428954621145623,406.8497297884204,4.440716784613834e-43,1.3322150353841502e-43,1.3322150353841501e-42,4.662752623844525e-44,1.6208616263840494e-42,7.813630317708486e-39,4.280928484014609
3000.0,220.0,june16,11.5,53719.2443594904,228707.36821876248,14067.526711175056,0.11837672209212605,0.10122977354159664,1.1693864161761016,406.8497297884204,5.524931216615288e-43,1.6574793649845863e-43,1.6574793649845863e-42,5.801177777446052e-44,2.0165998940645797e-42,7.772211746714046e-39,4.257456912242614
3000.0,225.0,june16,11.5,43291.2470763024,183446.41411099897,11297.215779323202,0.08466002251762289,0.11389762950171252,0.7432992494049228,406.8497297884204,6.8557768634297135e-43,2.056733059028914e-43,2.0567330590289142e-42,7.1985657066012e-44,2.502358555151845e-42,7.74511905610571e-39,4.237494331998983
3000.0,230.0,june16,11.5,35044.372724323264,147936.41969253978,9129.659131882036,0.05634325300550932,0.12767232141467594,0.44131141645422184,406.8497297884204,8.469123771438959e-43,2.540737131431688e-43,2.540737131431688e-42,8.892579960010907e-44,3.09123017657522e-42,7.732021317895691e-39,4.221402986901275
3000.0,235.0,june16,11.5,28475.525662255783,119873.20879096,7420.28354450696,0.03348738470839174,0.1421462222378167,0.2355840639392155,406.8497297884204,1.042281479242837e-42,3.126844437728511e-43,3.126844437728511e-42,1.094395553204979e-43,3.804327399236355e-42,7.734024109169996e-39,4.209692569428193
3000.0,240.0,june16,11.5,23282.33247262226,97813.8781789604,6075.306748146725,0.017107257484614828,0.15683273526196728,0.10907963478440603,406.8497297884204,1.2747654490534195e-42,3.824296347160258e-43,3.824296347160259e-42,1.3385037215060905e-43,4.65289388904498e-42,7.74459113493853e-39,4.20120614178068
3000.0,245.0,june16,11.5,19139.88480556943,80310.74380280839,5006.5031966383385,0.006884540976537925,0.1718448505307201,0.04006253871021407,406.8497297884204,1.550663094943864e-42,4.651989284831591e-43,4.6519892848315917e-42,1.6281962496910571e-43,5.6599202965451025e-42,7.763399741745555e-39,4.195988879694779
3000.0,250.0,june16,11.5,15829.646985603602,66372.19835647508,4152.211915725511,0.0018361881457944515,0.1865603925152895,0.009842325699673724,406.8497297884204,1.8749320838592038e-42,5.624796251577611e-43,5.624796251577611e-42,1.968678688052164e-43,6.843502106086094e-42,7.78511533977625e-39,4.19290451750679
3000.0,255.0,june16,11.5,13165.71065204752,55176.476903328374,3462.1426246582696,0.00025395990043307695,0.20098623868346593,0.0012635686009978002,406.8497297884204,2.2543039106557906e-42,6.7629117319673714e-43,6.762911731967372e-42,2.3670191061885803e-43,8.228209273893636e-42,7.80472165801524e-39,4.190922796465026
3000.0,260.0,june16,11.5,11008.177952228323,46104.98899298492,2898.888109074312,1.8426928396120326e-05,0.21472342792711327,8.581703717199993e-05,406.8497297884204,2.6961331056122208e-42,8.088399316836661e-43,8.088399316836662e-42,2.830939760892832e-43,9.840885835484604e-42,7.815788200340862e-39,4.188248881246706
3000.0,265.0,june16,11.5,9249.895324255122,38703.67276740254,2435.710866933892,0.0,0.2277099751141512,0.0,406.8497297884204,3.208632310859514e-42,9.625896932578541e-43,9.625896932578542e-42,3.36906392640249e-43,1.1711507934637225e-41,7.815300587555724e-39,4.184228189687031
3000.0,270.0,june16,11.5,7801.3659225527135,32579.14917267565,2048.833917813645,0.0,0.2398778474156524,0.0,406.8497297884204,3.804399550554832e-42,1.1413198651664496e-42,1.1413198651664495e-41,3.994619528082573e-43,1.3886058359525135e-41,7.794582836091726e-39,4.176082688096152
3000.0,275.0,june16,11.5,6598.138819475665,27483.937725088403,1724.8661162715268,0.0,0.25097253251495205,0.0,406.8497297884204,4.4981643796078654e-42,1.3494493138823596e-42,1.3494493138823595e-41,4.723072598588259e-43,1.6418299985568707e-41,7.758731323805141e-39,4.165407621307439
3000.0,280.0,june16,11.5,5588.3984087694325,23181.25974933689,1448.9571756587409,0.0,0.2615930778902602,0.0,406.8497297884204,5.3109157290753656e-42,1.59327471872261e-42,1.5932747187226097e-41,5.5764615155291345e-43,1.9384842411125084e-41,7.695289454962624e-39,4.1481043500693096
3000.0,285.0,june16,11.5,4726.579247703184,19498.487925251255,1211.8637944166449,0.0,0.27164839247823025,0.0,406.8497297884204,6.27927967650086e-42,1.8837839029502578e-42,1.883783902950258e-41,6.5932436603259035e-43,2.2919370819228137e-41,7.609631694967654e-39,4.125285307492999
3000.0,290.0,june16,11.5,3998.0176952744296,16372.23885780874,1009.661702189808,0.0,0.2813803482569756,0.0,406.8497297884204,7.423557190493145e-42,2.2270671571479435e-42,2.2270671571479436e-41,7.794735050017803e-43,2.7095983745299976e-41,7.495281389256699e-39,4.0950891430921805
3000.0,295.0,june16,11.5,3368.5606665305927,13672.750327295083,835.3414530654411,0.0,0.29089844962001044,0.0,406.8497297884204,8.810740238216156e-42,2.6432220714648466e-42,2.6432220714648465e-41,9.251277250126963e-43,3.2159201869488966e-41,7.359976553173634e-39,4.05892951940722
3000.0,300.0,june16,11.5,2827.608163353807,11353.36720363203,685.7981416727655,0.0,0.30083958413429374,0.0,406.8497297884204,1.0496331632552176e-41,3.1488994897656527e-42,3.148899489765653e-41,1.1021148214179786e-42,3.831161045881544e-41,7.198364727985347e-39,4.015184052293114
3000.0,305.0,june16,11.5,2355.2945899054826,9337.91148871762,556.7712952054286,0.0,0.3114630938602995,0.0,406.8497297884204,1.2601189310533063e-41,3.780356793159919e-42,3.7803567931599193e-41,1.3231248776059718e-42,4.599434098344568e-41,7.015980493554296e-39,3.9646469400213533
3000.0,310.0,june16,11.5,1949.6834104966897,7614.027709778365,447.0656438856458,0.0,0.32315787237656907,0.0,406.8497297884204,1.522273454740652e-41,4.566820364221956e-42,4.566820364221956e-41,1.5983871274776846e-42,5.556298109803379e-41,6.80556162213656e-39,3.9052636283337203
3000.0,315.0,june16,11.5,1599.0349644561015,6142.731180387516,354.789997324145,0.0,0.33568342660687217,0.0,406.8497297884204,1.8560890580381128e-41,5.568267174114338e-42,5.568267174114338e-41,1.9488935109400183e-42,6.774725061839111e-41,6.58521831934717e-39,3.8415239922392286
3000.0,320.0,june16,11.5,1296.9991969893529,4885.321341592893,276.72258555674904,0.0,0.3506729025010684,0.0,406.8497297884204,2.2883216179598733e-41,6.86496485387962e-42,6.86496485387962e-41,2.4027376988578672e-42,8.352373905553537e-41,6.332302747072594e-39,3.7666340526138327
3000.0,325.0,june16,11.5,1038.5526793103068,3828.5157924035097,212.38231071447296,0.0,0.367431831309313,0.0,406.8497297884204,2.8577763651992324e-41,8.573329095597697e-42,8.573329095597697e-41,3.000665183459194e-42,1.0430883732977197e-40,6.069411479462205e-39,3.6863953737483897
3000.0,330.0,june16,11.5,820.3930620875716,2952.1395406440543,160.03738483276314,0.0,0.38688207717235734,0.0,406.8497297884204,3.617718674259733e-41,1.08531560227792e-41,1.0853156022779199e-40,3.79860460797272e-42,1.3204673161048024e-40,5.789702356891786e-39,3.5984452783304164
3000.0,335.0,june16,11.5,637.4112813965552,2230.441541884493,117.77078915619572,0.0,0.4102317247170541,0.0,406.8497297884204,4.656257878656637e-41,1.396877363596991e-41,1.396877363596991e-40,4.8890707725894684e-42,1.6995341257096722e-40,5.483711648841459e-39,3.499218804219531
3000.0,340.0,june16,11.5,485.9168016015173,1648.982585025159,84.6623365172038,0.0,0.4367542972745169,0.0,406.8497297884204,6.107941300167763e-41,1.8323823900503287e-41,1.8323823900503288e-40,6.413338365176152e-42,2.2293985745612332e-40,5.1711258178213046e-39,3.393549224044798
3000.0,345.0,june16,11.5,363.3504714066515,1191.232527805774,59.30401469526538,0.0,0.46843373682177497,0.0,406.8497297884204,8.16828801530764e-41,2.450486404592292e-41,2.450486404592292e-40,8.576702416073022e-42,2.9814251255872882e-40,4.844122724949643e-39,3.2784669941230944
3000.0,350.0,june16,11.5,264.9322892266495,834.9203360201227,40.19333102476482,0.0,0.5058244410902458,0.0,406.8497297884204,1.120267865276418e-40,3.3608035958292544e-41,3.3608035958292545e-40,1.176281258540239e-41,4.088977708258926e-40,4.5027297145461706e-39,3.151448011328844
3000.0,355.0,june16,11.5,188.12498858270163,566.9063966963836,26.317182133272567,0.0,0.5498533686236052,0.0,406.8497297884204,1.5776486278124564e-40,4.732945883437369e-41,4.732945883437369e-40,1.6565310592030793e-41,5.758417491515465e-40,4.151926628044796e-39,3.013456112169627
3000.0,360.0,june16,11.5,128.82945251101646,368.6301451992246,16.480598941265804,0.0,0.6005919237352763,0.0,406.8497297884204,2.303783213464745e-40,6.911349640394235e-41,6.911349640394235e-40,2.4189723741379823e-41,8.408808729146319e-40,3.7967727188733005e-39,2.8613809809344826
3000.0,365.0,june16,11.5,85.46558555117639,230.4520336075119,9.92828271221134,0.0,0.6606969462853397,0.0,406.8497297884204,3.4726858557239243e-40,1.0418057567171773e-40,1.0418057567171773e-39,3.6463201485101206e-41,1.2675303373392322e-39,3.4477806946324686e-39,2.696430757729008
3000.0,370.0,june16,11.5,54.24545302223832,136.34406989613564,5.691616505417952,0.0,0.7290697111228075,0.0,406.8497297884204,5.471336555583007e-40,1.641400966674902e-40,1.641400966674902e-39,5.744903383362157e-41,1.9970378427877974e-39,3.114074944645285e-39,2.5134654113818606
3000.0,375.0,june16,11.5,32.4773395331628,75.11725969338187,3.0970099812243386,0.0,0.7994924354975095,0.0,406.8497297884204,9.138529644390176e-40,2.741558893317053e-40,2.741558893317053e-39,9.595456126609687e-41,3.3355633202024143e-39,2.8302117522390882e-39,2.3129129655672442
3000.0,380.0,june16,11.5,18.237198052939853,38.209131559429885,1.6193994366301323,0.0,0.8681486809944744,0.0,406.8497297884204,1.6274162798099875e-39,4.882248839429963e-40,4.882248839429963e-39,1.708787093800487e-40,5.940069421306454e-39,2.635437006687e-39,2.095120722411113
3000.0,385.0,june16,11.5,9.494817034179244,17.660539349742553,0.8375911091334202,0.0,0.9228615439610617,0.0,406.8497297884204,3.1258646588590004e-39,9.377593976577001e-40,9.377593976577e-39,3.28215789180195e-40,1.1409406004835349e-38,2.6181964466146697e-39,1.8600189225520105
3000.0,390.0,june16,11.5,4.445439800882737,7.162399150735605,0.4386073512125283,0.0,0.9591428990632885,0.0,406.8497297884204,6.676395213715372e-39,2.0029185641146115e-39,2.0029185641146116e-38,7.010214974401141e-40,2.4368842530061107e-38,2.9283160203357015e-39,1.6111789770077096
3000.0,395.0,june16,11.5,1.8168842817425173,2.484820680631591,0.2381590269068368,0.0,0.9755373876212947,0.0,406.8497297884204,1.633538982516191e-38,4.900616947548573e-39,4.900616947548573e-38,1.7152159316420008e-39,5.962417286184098e-38,3.890420544904404e-39,1.367627374842209
3000.0,400.0,june16,11.5,0.6213994607085802,0.7477302585875555,0.1346618955169055,0.0,0.9728623639704679,0.0,406.8497297884204,4.776237329789416e-38,1.4328711989368248e-38,1.432871198936825e-37,5.0150491962788876e-39,1.7433266253731368e-37,6.431771722680462e-39,1.203300462692582
3000.0,405.0,june16,11.5,0.1698334705591104,0.2220975657779783,0.0703996833921031,0.0,0.962789053034061,0.0,406.8497297884204,1.747565595389714e-37,5.242696786169142e-38,5.242696786169142e-37,1.8349438751591998e-38,6.378614423172455e-37,1.2302806462236802e-38,1.3077373090640423
3000.0,410.0,june16,11.5,0.0350998587186461,0.0792359230807256,0.0310101070031714,0.0,0.952487791306582,0.0,406.8497297884204,8.455735747365466e-37,2.53672072420964e-37,2.53672072420964e-36,8.87852253473374e-38,3.086343547788395e-36,2.622132703163446e-38,2.25744279245868
3000.0,415.0,june16,11.5,0.004498296236333,0.0294900858861677,0.0104468311582027,0.0,0.9376848280833524,0.0,406.8497297884204,6.597945410920289e-36,1.979383623276087e-36,1.9793836232760867e-35,6.927842681466304e-37,2.4082500749859053e-35,6.89276216989226e-38,6.555834550862739
3000.0,200.0,june16,15.0,130336.2557080493,569794.1662963426,35238.24711464766,0.2823573706908986,0.05968567888362376,4.730739031073839,406.8497297884204,2.277149427704511e-43,6.831448283113532e-44,6.831448283113532e-43,2.3910068990897367e-44,8.311595411121463e-43,8.024275425043006e-39,4.3717242236317615
3000.0,205.0,june16,15.0,104151.20130280826,452030.7985546372,27884.88704729829,0.23923539675806466,0.06833670159998141,3.500833244168895,406.8497297884204,2.8496563302408178e-43,8.548968990722453e-44,8.548968990722453e-43,2.9921391467528585e-44,1.0401245605378983e-42,7.946234489238375e-39,4.340140035835083
3000.0,210.0,june16,15.0,83321.06467217105,359114.31405322475,22112.285755345387,0.19645236697510965,0.07810143168342744,2.515349113847236,406.8497297884204,3.5620659825037235e-43,1.068619794751117e-43,1.068619794751117e-42,3.7401692816289097e-44,1.3001540836138588e-42,7.876542088451745e-39,4.310006304722216
3000.0,215.0,june16,15.0,66795.64550081834,286109.0379782998,17603.164588398657,0.1558337460877363,0.08878704368584531,1.755140610820673,406.8497297884204,4.4433305175723936e-43,1.332999155271718e-43,1.3329991552717179e-42,4.665497043451013e-44,1.6218156389139232e-42,7.821667842148143e-39,4.283348649947466
3000.0,220.0,june16,15.0,53683.32265517794,228701.60227676277,14074.65388205345,0.11845593279292015,0.100588111428497,1.1776335305502228,406.8497297884204,5.528628173802248e-43,1.6585884521406744e-43,1.6585884521406744e-42,5.80505958249236e-44,2.0179492834378205e-42,7.781352798883589e-39,4.260198344014083
3000.0,225.0,june16,15.0,43258.462877528975,183441.4367478276,11303.772140434538,0.0847241836278833,0.11318028908787887,0.7485771975904671,406.8497297884204,6.860972636383396e-43,2.058291790915019e-43,2.058291790915019e-42,7.204021268202567e-44,2.5042550122799395e-42,7.755487134343433e-39,4.2405907317413725
3000.0,230.0,june16,15.0,35014.50902635549,147932.14161369242,9135.679217183531,0.056391307881532626,0.12687652726215143,0.4444581602160129,406.8497297884204,8.476347044344817e-43,2.542904113303445e-43,2.542904113303445e-42,8.900164396562058e-44,3.0938666711858576e-42,7.743718753065599e-39,4.224881220020638
3000.0,235.0,june16,15.0,28448.35900471028,119869.57289456816,7425.806216988721,0.03351936336530889,0.141268757557467,0.2372737181586203,406.8497297884204,1.0432768021719355e-42,3.129830406515806e-43,3.129830406515806e-42,1.0954406422805322e-43,3.807960327927564e-42,7.74717136360847e-39,4.2135847932290575
3000.0,240.0,june16,15.0,23257.70004389023,97810.83889543518,6080.3603252250405,0.01712537592710893,0.1558747686968186,0.10986624756709877,406.8497297884204,1.2761155640267232e-42,3.828346692080169e-43,3.82834669208017e-42,1.3399213422280594e-43,4.657821808697539e-42,7.759242445910262e-39,4.205524996489495
